IE_XML_ID;IE_NAME;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP102;IP_PROP113;IC_GROUP0;IC_GROUP1;IC_GROUP2
3509;"Москва, Салон ""PITERRA""";Конный переулок, д. 4, м. Шаболовская;центральный офис;;ООО ПИТЕРРА;"Салон ""PITERRA""";"4956909999; доб. 372";6909999@piterra.ru;;www.piterra.ru;10:00 - 19:00;11:00 - 18:00;11:00 - 18:00;Да;;55.721432,37.613144;3109;;;
3510;"Москва, Салон ""PITERRA"" ТВК ""Экспострой на Нахимовском""";"Нахимовский пр., д.24, ТВК  ""Экспострой"", павильон 2, этаж 2, стенд 259";;;;"Салон ""PITERRA""";+7 495 6909999 доб. 382;;;;;;;Нет;;55.672021,37.583895;3109;;;
3511;"Москва, Салон ""PITERRA"" ТВК ""Экспострой на Нахимовском""";"Нахимовский пр., д.24, ТВК ""Экспострой"", павильон 3, стенд 504/1";;;;"Салон ""PITERRA""";+7 495 6909999 доб. 383;;;;;;;Нет;;55.672021,37.583895;3109;;;
3512;"Москва, Строительная ярмарка ""41 км"" (ИП Новиков А.В.)";42 км. МКАД (внешняя сторона) пересечение Профсоюзной ул. и МКАД, павильон Н 6;;;ИП Новиков А.В.;;79 265 746 440;;;;;;;Нет;;55.611,37.489;3109;;;
3513;"Москва, Строительная ярмарка ""41 км"" (ИП Новиков Р.В.)";43 км. МКАД (внешняя сторона) пересечение Профсоюзной ул. и МКАД, павильон Е 45-46;;;ИП Новиков Р.В.;;"+7 495 5094511; +7 925 0543093";;;;;;;Нет;;55.611,37.489;3109;;;
3514;"Москва, Строительная ярмарка ""41 км"" (ИП Цыбулева Е.И.)";44 км. МКАД (внешняя сторона) пересечение Профсоюзной ул. и МКАД, павильоны А 11/2, А 28/2, А 45/2, БВ-8, БВ-28/2, БВ-11/1, Г-7/3, З-7/8, И 12/5, НБ-78, НС13/14, ВТ-1, ТЦ Карусель;"Строительный рынок ""Славянский мир""";;ИП Цыбулева Е.И.;Дом Лепнины;9015194020;cue1977@mail.ru;;;08:30 - 18:30;09:00 - 18:00;09:00 - 18:00;Да;;55.611,37.489;3109;;;
3515;"Москва, Торговый комплекс строительных материалов  ""Владимирский тракт"" (ИП Каюмов А.А.)";"Горьковское шоссе, 600 м от МКАД, Торговый комплекс строительных материалов ""Владимирский тракт"", павильон № 19";;;ИП Каюмов А.А.;;79 169 794 773;;;www.vltrakt.ru;;;;Нет;;55.779,37.854;3109;;;
3516;"Москва, ТЦ ""ЭлитСтрой материалы"" (ИП Налбантов И.А.)";"51 км МКАД, разв. ""Очаково-Заречье"", стр.2,  павильон № С-31, В-6";"ТЦ ""ЭлитСтрой материалы""";;ИП Налбантов И.А.;Лепные Декоры ;84957107949;7853505@mail.ru;7853505@mail.ru;www.mstyle.su;10:00 - 18:00;10:00 - 18:00;10:00 - 18:00;Да;;55.684,37.414;3109;;;
3517;"Москва, ТЯК ""Москва"" (ИП Налбантов И.А.)";"Тихорецкий бульвар, 1, ТЯК ""Москва"", павильон № В 133";;;ИП Налбантов И.А.;;74 957 853 505;;;;;;;Нет;;55.676,37.781;3109;;;
3518;Мытищи, Дом-декора (ИП Кулебякина Т.В.);г. Мытищи, Олимпийский пр-т, д. 29, корпус 1, этаж 1 (цокольный);"ТЦ ""Формат""";;ИП Кулебякина Т.В.;Дом-декора;"4955850042; 9859633728";tatiana16.11.08@mail.ru;tatiana16.11.08@mail.ru;www.dom-dekora.ru;10:00 - 21:00;10:00 - 21:00;10:00 - 21:00;Да;;55.9297720635,37.7507877632;3109;;;
3519;"Нальчик, ТЦ ""07""";улица Тарчокова, д. 87;"Торговый Центр ""07""";;ИП Высочкина Е.П.;ИП Высочкина Е.П.;"8662741222; 9674174070";rodion-vysochkin@mail.ru;;;09:00 - 19:00;09:00 - 18:00;09:00 - 18:00;Да;;43.4907,43.578703;3258;;;
3521;"Нефтеюганск, ООО ""Аксиом""";14 мкр. д. 31;;;"ООО ""Аксиом""";;"+7 3463 270150; +7 909 7123111";"aksiom@mail.ru; aksiomdecor@mail.ru";;;;;;Нет;;;3520;;;
3523;"Нижний Тагил, Салон ""DERUFA""";ул. Карла Маркса, д.63а;Салон магазин;;"ООО ""Деруфа Минерикс НТ""";Салон DERUFA;"3435410225; 9049845659";dekor-nt@rambler.ru;salon-gaudi@mail.ru;в работе;09:00 - 18:00;10:00 - 14:00;Выходной;Нет;;57.910550552,59.967362746;3522;;;
3525;Уренгой, ИП Суркова Л.В.;Мкр-н  Монтажник, д. 61, Ярмарочный Комплекс;;;ИП Суркова Л.В.;;79 088 585 276;lara-158@yandex.ru;;;;;;Нет;;;3524;;;
3526;"Уренгой, Строительный магазин ""Бригадир""";мкр. Юбилейный, д. 3/6;;;ИП Новицкий Э.А.;"Строительный магазин ""Бригадир""";"+7 922 4644744; +7 3494 228080; +7 3494 227030";nov_eduard@mail.ru;;;;;;Нет;;66.120501,76.688502;3524;;;
3527;Оренбург, VIVA-Дизайн;ул.Правды, д. 25;;;;VIVA-Дизайн;"+7 3532 408000; +7 3532 408146; +7 3532 599293";;;;;;;Нет;;51.761237,55.107771;3178;;;
3528;Оренбург, Арт деко;ул. Салмышская, д. 41;;;ИП Сошенков;Арт деко;"+7 3532 29599; +7 3532 30307";;;;;;;Нет;;51.827128,55.163134;3178;;;
3529;Оренбург, Ательер;пр. Северный, д. 10;;;ИП Тамбовцева;Ательер;73 532 993 699;;;;;;;Нет;;51.822653,55.162074;3178;;;
3530;Оренбург, БарельефДекор;пр-д Автоматики, д. 28а, 3 корпус;;;ИП Сигалаева;БарельефДекор;73 532 305 061;;;;;;;Нет;;51.80596,55.158113;3178;;;
3531;Оренбург, Гауди Оренбург;ул. Монтажников, д. 23;;;ИП Ахметвалеев;Гауди Оренбург;79 878 968 785;;;;;;;Нет;;51.802151,55.158292;3178;;;
3532;Оренбург, Декорумм;пр-т Автоматики, д. 12/2,  каб.210;;;ИП Кулинко;Декорумм;"+7 3532 708019; +7 3532 999203";;;;;;;Нет;;51.806829,55.154959;3178;;;
3533;Оренбург, Каспер;ул. Терешкова, д. 10/2;;;ИП Чирятьева;Каспер;73 532 561 090;;;;;;;Нет;;;3178;;;
3534;"Оренбург, ООО ""Д-З Лотос""";Шарлыкское ш., д. 1/2;;;"ООО ""Д-З Лотос""";;"+7 3532 974090;+7 3532 972030";;;;;;;Нет;;51.847482,55.121482;3178;;;
3535;"Оренбург, ООО ""Дом Красок""";ул. Салмышская, д. 37;;;"ООО ""Дом Красок""";;73 532 996 885;;;;;;;Нет;;51.828587,55.159487;3178;;;
3536;Оренбург, Паркет Сити;ул. Восточная, д. 42/5;;;;Паркет Сити;73 532 992 099;;;;;;;Нет;;51.782682,55.153783;3178;;;
3537;Оренбург, Потолкофф;отдел на пр. Победы;;;;Потолкофф;73 532 557 568;;;;;;;Нет;;;3178;;;
3538;Оренбург, Стильный дом;ул. Монтажников, д. 23;;;ИП Аксенов;Стильный дом;"+7 3532 224018; +7 3532 389218";;;;;;;Нет;;51.802151,55.158292;3178;;;
3539;Оренбург, Элит декор;п-д Коммунаров, д. 51;;;ИП Кобелева;Элит декор;"+7 3532 74-39-55; +7 3532 66-36-96; +7 3532 21-94-30";;;;;;;Нет;;51.769202,55.089472;3178;;;
3541;Бузулук, Вип Декор, ул. Суворова;ул. Суворова, д. 64, ТЦ Сигнал;;;ИП Исхаков;Вип Декор;"+7 3534 292400; +7 922 5558801; +7 903 3649400";;;;;;;Нет;;52.773502,52.2558;3540;;;
3542;"Бузулук, ООО ""Мегастрой"", ул. 1 мая";ул. 1 мая, д. 37А;;;"ООО ""Мегастрой"", ООО ""Евродом""";;"+7 35342 22452; +7 922 8903012";;;;;;;Нет;;52.796399,52.267999;3540;;;
3544;Новоорск, ИП Тептярев;ул.Рабочая, д. 3;;;ИП Тептярев;;73 536 370 445;;;;;;;Нет;;51.383602,58.985304;3543;;;
3546;Новотроицк, Винтаж;ц. Рынок, 2 этаж;;;;Винтаж;79 198 506 197;;;;;;;Нет;;;3545;;;
3548;Орск, Миал;проспект Ленина, д. 45;Миал-Орск;;ИП Швабенланд Л.Г.;Миал-Орск;"3537236818; 3537211623";mial-orsk@mail.ru;oksana-gubajdullina@yandex.ru;viva-design56;10:00 - 19:00;10:00 - 19:00;Выходной;Нет;;51.235639,58.471602;3547;;;
3549;"Орск, ООО ""Декор-Двери""";пр. Ленина, д. 6;;;"ООО ""Декор-Двери"", ЗАО ""Стрела""";;73 537 250 060;;;;;;;Нет;;51.2238,58.478528;3547;;;
3550;Орск, Полимер;пр. Ленина, д. 78;;;;Полимер;73 537 203 315;;;;;;;Нет;;51.24412,58.466733;3547;;;
3551;Орск, Тайзер;;;;ИП Тюмкин;Тайзер;73 537 308 441;;;;;;;Нет;;;3547;;;
3552;"Орск, ТД ""Дизайн""";ул. Ленина, д. 97;;;;"ТД ""Дизайн""";"+7 3537 272327; +7 3537 272284(83)";;;;;;;Нет;;51.251641,58.45051;3547;;;
3553;Орск, Эффект;пр. Ленина, д. 88;;;ИП Тюшин;Эффект;73 537 215 155;;;;;;;Нет;;51.247209,58.460912;3547;;;
3555;Ясный, Сервис групп;ул. Комарова, д. 9, ТБЦ - 2 этаж;;;ИП Лебедев Е.А.;Сервис групп;"+7 919 8679030; +7 906 8366922";;;;;;;Нет;;;3554;;;
3557;Первоуральск, Галерея Керамики;;;;"ООО ""Галерея Керамики""";Галерея Керамики;73 439 250 009;designer@galleryceramics.ru;;;;;;Нет;;;3556;;;
3558;"Рязань, ООО ""Апельсин-М""";улица Есенина, д. 13-А;торговый центр Апельсин;;"ООО ""Апельсин-М""";"Сеть магазинов ""Апельсин""";4912240220;mail@apelsin.ru;;apelsin.ru;09:00 - 20:00;09:00 - 19:00;09:00 - 18:00;Да;;54.62624,39.765795;3189;;;
3559;Рязань, Вернисаж (ИП Немых В. А.);улица Новоселов, д. 37;Салон Вернисаж;;ИП Немых В. А.;Вернисаж;4912500510;;;;10:00 - 20:00;10:00 - 18:00;10:00 - 18:00;Да;;54.606366,39.816855;3189;;;
3560;Рязань, Дизайндекор (ООО Декор);проезд Яблочкова, д.6;"ТЦ ""НИТИ""";;ООО Декор;Дизайндекор;4912950451;angleter.ryazan@mail.ru;;;09:00 - 19:00;09:00 - 19:00;09:00 - 17:00;Да;;54.608332,39.772451;3189;;;
3561;Рязань, Дом Декора;проезд Яблочкова, д.6 стр. 1;;;;Дом Декора;74 912 958 458;;;;;;;Нет;;54.606115,39.77302;3189;;;
3562;Рязань, Интерьер;Первомайский пр-т, д. 13;;;;Интерьер;"+7 4912 217230; +7 4912 240127";;;;;;;Нет;;54.628929,39.730832;3189;;;
3563;Рязань, Классик;пр. Яблочкова, д.6 зал 5;;;;Классик;74 912 249 357;;;;;;;Нет;;54.608332,39.772451;3189;;;
3564;Рязань, Мастер ООО;185 км. Окружной дороги, стр. 6;"Гипермаркет ""Стройка""";;"ООО ""Мастер""";Стройка;4912300300;lyagul.i.a@ryazanstroyka.ru;;;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;54.644750741,39.6374234166;3189;;;
3565;"Рязань, Мускат (ИП ""Батурина Муза"")";улица Введенская, д. 115;Салон Мускат;;"ИП ""Батурина Муза""";Мускат;4912293144;;;muskat62.ru;10:00 - 19:00;10:00 - 19:00;10:00 - 19:00;Да;;54.6189854522,39.7449055423;3189;;;
3566;Рязань, Новые обои (ИП Рыбаков А.Ю.);улица Дзержинского, д. 59;Салон Новые обои;;ИП Рыбаков А.Ю.;Новые обои;4912966465;;;;10:00 - 20:00;10:00 - 19:00;10:00 - 19:00;Да;;54.620475,39.72476;3189;;;
3567;Рязань, Посадский двор;Урицкого, д. 35;;;"ООО ""Стройдизайн""";Посадский двор;74 912 240 428;;;;;;;Нет;;54.623316,39.756731;3189;;;
3568;Рязань, Симплекс (ИП Модин В.И.);улица Маяковского, д. 49;Симплекс;;ИП Модин В.И.;Симплекс;4912501188;simplex_ryazan@mail.ru;;;09:30 - 18:30;10:00 - 16:00;Выходной;Нет;;54.6231522403,39.7385082331;3189;;;
3569;Рязань, Территория цвета;ул. Введенского, д. 91;;;;Территория цвета;74 912 463 173;;;;;;;Нет;;;3189;;;
3570;Рязань, Экспрессия;Татарская, д. 51/15;;;Стройрегион Плюс ООО;Экспрессия;74 912 966 186;;;;;;;Нет;;54.616268,39.72193;3189;;;
3571;"Рязань, Салон ""Эстет"" (ИП Ковригин А.В)";улица Горького, д. 30;Салон Эстет;;"Салон ""Эстет""";ИП Ковригин А.В;4912274829; estet-r@yandex.ru;;estet62.ru;10:00 - 19:00;10:00 - 19:00;10:00 - 19:00;Да;;54.620824,39.752068;3189;;;
3572;Самара, ИП Гвоздовская;"ул.Дзержинского, д. 48, ТЦ ""Мегастрой""";;;ИП Гвоздовская;;79 277 107 854;;;;;;;Нет;;53.183544,50.172157;3192;;;
3573;Самара, ИП Кокарева;"ул. Крупской, д. 1, ТЦ  ""СтройДом""";;;ИП Кокарева;;79 276 597 475;;;;;;;Нет;;53.180182,50.075175;3192;;;
3574;Самара, ИП Немченко;ул. Ю.Гагарина, д. 88;;;ИП Немченко;;78 462 641 435;;;;;;;Нет;;53.201294,50.200553;3192;;;
3575;Самара, ИП Шибашева;"ул. Московское шоссе, 4К15, ТЦ ""Скала""";;;ИП Шибашева;;79 171 441 561;;;;;;;Нет;;53.203527,50.14696;3192;;;
3576;Самара, ИП Шмонин;"ул. Красных Коммунаров, д. 2А, ТУ ""На Птичке""";;;ИП Шмонин;;79 050 176 874;;;;;;;Нет;;53.204158,50.239181;3192;;;
3577;"Самара, ООО ""Арт-Декор""";ул. Коростелевых братьев, д. 83, оф. 4;;;"ООО ""Арт-Декор""";;78 463 726 807;;;;;;;Нет;;53.193844,50.114009;3192;;;
3578;"Самара, ООО ""АртСтрой""";ул. Ново-Садовая, д. 6;;;"ООО ""АртСтрой""";;78 463 372 233;;;;;;;Нет;;53.206472,50.125723;3192;;;
