IE_XML_ID;IE_NAME;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP109;IP_PROP102;IP_PROP113;IC_GROUP0;IC_GROUP1;IC_GROUP2
6160;"Кропоткин, Лепные Декоры, ТЦ ""Вега"" (ИП Гредина А.В.) ";"ул. Комсомольская, д.19, ТЦ ""Вега"", цокольный  этаж ";;;ИП Гредина А. В.;"ТЦ ""Вега""";"+7 961 5269210; +7 861 3863448";kropotkin@l-decor.ru;kropotkin@l-decor.ru;www.l-decor.ru;;;;Нет;;45.4318693379,40.5751696127;6159;;;
6162;"Санкт-Петербург, Салон ""PITERRA"" (ТЦ ""Гарден Сити"")";поселок Лахта, Лахтинский проспект, 85-В, модуль А-11;;;;"Салон ""PITERRA"" (ТЦ ""Гарден Сити"")";+7 812 3198888, доб.755, 756, 757;salongc@piterra.ru;shop@piterra.ru;www.piterra.ru;;;;Нет;;59.9933996873,30.1433468221;3196;;;
6163;"Санкт-Петербург, Салон ""PITERRA Outlet "" (ул. Железноводская)";ул. Железноводская, д. 3, секция 305;;;;"Салон ""PITERRA Outlet "" (ул. Железноводская)";+7 812 3198888, доб. 704;salongelezka@piterra.ru;shop@piterra.ru;www.piterra.ru;;;;Нет;;59.953101,30.259202;3196;;;
6164;"Санкт-Петербург, Салон ""PITERRA"" (МЦ «Гранд Каньон»)";Шостаковича, 8, МЦ «Гранд Каньон», секция 121;;;;"Салон ""PITERRA"" (МЦ «Гранд Каньон»)";+7 812 3198888, доб. 624, 753, 754;gk@piterra.ru;shop@piterra.ru;www.piterra.ru;;;;Нет;;60.0587215393,30.3302879167;3196;;;
6165;"Москва, Салон ""PITERRA Outlet""";"МКАД (25км, внеш.) Торговый комплес ""Конструктор"", место 2.41.2";;;;"Салон ""PITERRA Outlet""";+7 495 6909999, доб. 377, 378;;;;;;;Нет;;55.5832794468,37.7114856394;3109;;;
6166;"Москва, Салон ""PITERRA"" (Центр Дизайна ""Артплей"")";Нижняя Сыромятническая, 10;;;;"Салон ""PITERRA""";+7 495 6909999, доб. 379, 380;;;www.piterra.ru;;;;Нет;;55.7526740507,37.6689090933;3109;;;
6167;"Москва, Салон ""PITERRA"" (МЦ ""Roomer"")";Ленинская Слобода, 26, секция 143;;;;"Салон ""PITERRA""";+7 495 6909999, доб. 375, 376;;;www.piterra.ru;;;;Нет;;55.7099798853,37.6544050172;3109;;;
6192;"Благовещенск , Cалон-магазин интерьерных решений ""Deкор""";ул.Октябрьская, 130;;;"ООО ""Декор""";"Cалон-магазин интерьерных решений ""Deкор""";"+7 416 2771377; +7 416 2213939";dekordeluxe@bk.ru;dekordeluxe@bk.ru;декорделюкс.рф;;;;Нет;"пн - пт : 09 - 18
сб - вс : 10 - 18";50.2703973709,127.539443577;6191;;;
6193;"Подольск, Торговый центр ""Шмель"" (ИП Шаповалова Т.Н.)";"ул. Юных Ленинцев, 61, Т.Ц. ""Шмель""";;;ИП Шаповалова Т.Н.;;+7 495 5324945;zorroo83@mail.ru;classikdekor@yandex.ru;classikdekor.ru;;;;Нет;пн - пт : 09 - 20;55.4819126751,37.5644808687;6154;;;
6197;"Москва, ТК ""Конструктор"" (ООО ""ПЕКО Логистик"")";"25км. МКАД, внешняя сторона, ТК ""Конструктор"", павильон 2-18 (второй этаж - лепнина); павильон Б1-18 (Галерея на улице ряд ""Б"") ";;;"ООО ""ПЕКО Логистик""";"ООО ""ПЕКО Логистик""";"+7 495 7804271; +7 909 6854018;";lepmarket@mail.ru;lepmarket@mail.ru;www.lepmarket.ru;;;;Нет;Ежедневно с 10:00 до 21:00;55.5832794468,37.7114856394;3109;;;
6203;Великий Новгород, Салон «38 ПРЕДЛОЖЕНИЙ» (ИП Вакурова Л.М.);ул. Псовская, д. 29;;;ИП Вакурова Л.М.;Салон «38 ПРЕДЛОЖЕНИЙ»;"+7 816 296 11388; + 7 911 600 0038";38pr@mail.ru;38pr@mail.ru;www.38pr.ru;;;;Нет;"пн - пт : 10.00 - 20.00
сб - вс : 10.00 - 18.00";58.5079771244,31.2330127991;3299;;;
6204;"Казань, Cклад-магазин ""ДЕКОР-ПОТОЛКИ"" (ООО ""Статус Кво Казань"")";ул. Горсоветская 33,;;;"ООО ""Статус Кво Казань""";Склад-магазин;"+7 843 2263355; +7 987 2973472";ch2269624@yandex.ru;ch2269624@yandex.ru;www.natyanemvsem.ru;;;;Нет;пн - сб : 10 -19;55.8161240204,49.0850530172;3260;;;
6205;Краснодар, Отдел корпоративных продаж (ИП Гредина А.В.);"ул. Северная, д. 324, корпус ""Г"", 3-й этаж";;;ИП Гредина А.В.;;"+7 861 2553863; +7 903 4580921";k.meshin@l-decor.ru;k.meshin@l-decor.ru;www.l-decor.ru;;;;Нет;Ежедневно с 9:00 до 18:00;45.041107,38.967489;3149;;;
6209;Смоленск, Европласт (ИП Венгерец Д.А.);ул. Маршала Жукова, д. 9;;;ИП Венгерец Д.А.;Малярный центр « Деруфа»;"+7 4812 388700; +7 903 6496383";derufa-smolensk@yandex.ru;;;;;;Нет;;54.7790642015,32.0547041019;3338;;;
6210;"Чебоксары, офис продаж ""Европласт"" (ИП Альхимович Г.А.)";"ул. Складской проезд, д. 6, 2-й этаж, пав. 218, ТСК ""Чувашгосснаб""";;;ИП Альхимович Г.А.;"офис продаж ""Европласт""";+7 9170 783916;gossnab@sdel.ru;gossnab@sdel.ru;www.sdel.ru;;;;Нет;;56.1349200179,47.2945336356;3231;;;
