IE_XML_ID;IE_NAME;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP113
3532;Оренбург, Декорумм;пр-т Автоматики, д. 12/2,  каб.210;;;ИП Кулинко;Декорумм;"+7 3532 708019; +7 3532 999203";;;;;;;Нет;;3178
3533;Оренбург, Каспер;ул. Терешкова, д. 10/2;;;ИП Чирятьева;Каспер;73 532 561 090;;;;;;;Нет;;3178
3534;"Оренбург, ООО ""Д-З Лотос""";Шарлыкское ш., д. 1/2;;;"ООО ""Д-З Лотос""";;"+7 3532 974090;+7 3532 972030";;;;;;;Нет;;3178
3535;"Оренбург, ООО ""Дом Красок""";ул. Салмышская, д. 37;;;"ООО ""Дом Красок""";;73 532 996 885;;;;;;;Нет;;3178
3536;Оренбург, Паркет Сити;ул. Восточная, д. 42/5;;;;Паркет Сити;73 532 992 099;;;;;;;Нет;;3178
3537;Оренбург, Потолкофф;отдел на пр. Победы;;;;Потолкофф;73 532 557 568;;;;;;;Нет;;3178
3538;Оренбург, Стильный дом;ул. Монтажников, д. 23;;;ИП Аксенов;Стильный дом;"+7 3532 224018; +7 3532 389218";;;;;;;Нет;;3178
3539;Оренбург, Элит декор;п-д Коммунаров, д. 51;;;ИП Кобелева;Элит декор;"+7 3532 74-39-55; +7 3532 66-36-96; +7 3532 21-94-30";;;;;;;Нет;;3178
3541;Бузулук, Вип Декор, ул. Суворова;ул. Суворова, д. 64, ТЦ Сигнал;;;ИП Исхаков;Вип Декор;"+7 3534 292400; +7 922 5558801; +7 903 3649400";;;;;;;Нет;;3540
3542;"Бузулук, ООО ""Мегастрой"", ул. 1 мая";ул. 1 мая, д. 37А;;;"ООО ""Мегастрой"", ООО ""Евродом""";;"+7 35342 22452; +7 922 8903012";;;;;;;Нет;;3540
3544;Новоорск, ИП Тептярев;ул.Рабочая, д. 3;;;ИП Тептярев;;73 536 370 445;;;;;;;Нет;;3543
3546;Новотроицк, Винтаж;ц. Рынок, 2 этаж;;;;Винтаж;79 198 506 197;;;;;;;Нет;;3545
3548;Орск, Миал;проспект Ленина, д. 45;Миал-Орск;;ИП Швабенланд Л.Г.;Миал-Орск;"3537236818; 3537211623";mial-orsk@mail.ru;oksana-gubajdullina@yandex.ru;viva-design56;10:00 - 19:00;10:00 - 19:00;Выходной;Нет;;3547
3549;"Орск, ООО ""Декор-Двери""";пр. Ленина, д. 6;;;"ООО ""Декор-Двери"", ЗАО ""Стрела""";;73 537 250 060;;;;;;;Нет;;3547
3550;Орск, Полимер;пр. Ленина, д. 78;;;;Полимер;73 537 203 315;;;;;;;Нет;;3547
3551;Орск, Тайзер;;;;ИП Тюмкин;Тайзер;73 537 308 441;;;;;;;Нет;;3547
3552;"Орск, ТД ""Дизайн""";ул. Ленина, д. 97;;;;"ТД ""Дизайн""";"+7 3537 272327; +7 3537 272284(83)";;;;;;;Нет;;3547
3553;Орск, Эффект;пр. Ленина, д. 88;;;ИП Тюшин;Эффект;73 537 215 155;;;;;;;Нет;;3547
3555;Ясный, Сервис групп;ул. Комарова, д. 9, ТБЦ - 2 этаж;;;ИП Лебедев Е.А.;Сервис групп;"+7 919 8679030; +7 906 8366922";;;;;;;Нет;;3554
3557;Первоуральск, студия «ARCHIVISION» (ИП Незговорова А.А.);ул. Чкалова, 43 (образцы);;;ИП Незговорова А.А.;студия дизайна интерьеров «ARCHIVISION»;3439221333;archivision@mail.ru;info@evroplast-ekaterinburg.ru ;archi-vision.ru;10:00 - 19:00;11:00 - 17:00;11:00 - 17:00;Да;;3556
3558;"Рязань, ООО ""Апельсин-М""";улица Есенина, д. 13-А;торговый центр Апельсин;;"ООО ""Апельсин-М""";"Сеть магазинов ""Апельсин""";4912240220;mail@apelsin.ru;;apelsin.ru;09:00 - 20:00;09:00 - 19:00;09:00 - 18:00;Да;;3189
3559;Рязань, Вернисаж (ИП Немых В. А.);улица Новоселов, д. 37;Салон Вернисаж;;ИП Немых В. А.;Вернисаж;4912500510;;;;10:00 - 20:00;10:00 - 18:00;10:00 - 18:00;Да;;3189
3560;Рязань, Дизайндекор (ООО Декор);проезд Яблочкова, д.6;"ТЦ ""НИТИ""";;ООО Декор;Дизайндекор;4912950451;angleter.ryazan@mail.ru;;;09:00 - 19:00;09:00 - 19:00;09:00 - 17:00;Да;;3189
3561;Рязань, Дом Декора;проезд Яблочкова, д.6 стр. 1;;;;Дом Декора;74 912 958 458;;;;;;;Нет;;3189
3562;Рязань, Интерьер;Первомайский пр-т, д. 13;;;;Интерьер;"+7 4912 217230; +7 4912 240127";;;;;;;Нет;;3189
3563;Рязань, Классик;пр. Яблочкова, д.6 зал 5;;;;Классик;74 912 249 357;;;;;;;Нет;;3189
3564;Рязань, Мастер ООО;185 км. Окружной дороги, стр. 6;"Гипермаркет ""Стройка""";;"ООО ""Мастер""";Стройка;4912300300;lyagul.i.a@ryazanstroyka.ru;;;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;3189
3565;"Рязань, Мускат (ИП ""Батурина Муза"")";улица Введенская, д. 115;Салон Мускат;;"ИП ""Батурина Муза""";Мускат;4912293144;;;muskat62.ru;10:00 - 19:00;10:00 - 19:00;10:00 - 19:00;Да;;3189
3566;Рязань, Новые обои (ИП Рыбаков А.Ю.);улица Дзержинского, д. 59;Салон Новые обои;;ИП Рыбаков А.Ю.;Салон Новые обои;4912966465;salon-oboev@mail.ru;salon-oboev@mail.ru;;10:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;3189
3567;Рязань, Посадский двор;Урицкого, д. 35;;;"ООО ""Стройдизайн""";Посадский двор;74 912 240 428;;;;;;;Нет;;3189
3568;Рязань, Симплекс (ИП Модин В.И.);улица Маяковского, д. 49;Симплекс;;ИП Модин В.И.;Симплекс;4912501188;simplex_ryazan@mail.ru;;;09:30 - 18:30;10:00 - 16:00;Выходной;Нет;;3189
3569;Рязань, Территория цвета;ул. Введенского, д. 91;;;;Территория цвета;74 912 463 173;;;;;;;Нет;;3189
3570;Рязань, Экспрессия;Татарская, д. 51/15;;;Стройрегион Плюс ООО;Экспрессия;74 912 966 186;;;;;;;Нет;;3189
3571;"Рязань, Салон ""Эстет"" (ИП Ковригин А.В.)";улица Горького, д. 30;Салон Эстет;;"Салон ""Эстет""";ИП Ковригин А.В.;4912253878;estet-r@yandex.ru;estet-r@yandex.ru;;10:00 - 19:00;10:00 - 17:00;10:00 - 15:00;Да;;3189
3572;Самара, ИП Гвоздовская;"ул.Дзержинского, д. 48, ТЦ ""Мегастрой""";;;ИП Гвоздовская;;79 277 107 854;;;;;;;Нет;;3192
3573;Самара, ИП Кокарева;"ул. Крупской, д. 1, ТЦ  ""СтройДом""";;;ИП Кокарева;;79 276 597 475;;;;;;;Нет;;3192
3574;Самара, ИП Немченко;ул. Ю.Гагарина, д. 88;;;ИП Немченко;;78 462 641 435;;;;;;;Нет;;3192
3575;Самара, ИП Шибашева;"ул. Московское шоссе, 4К15, ТЦ ""Скала""";;;ИП Шибашева;;79 171 441 561;;;;;;;Нет;;3192
3576;Самара, ИП Шмонин;"ул. Красных Коммунаров, д. 2А, ТУ ""На Птичке""";;;ИП Шмонин;;79 050 176 874;;;;;;;Нет;;3192
3577;"Самара, ООО ""Арт-Декор""";ул. Коростелевых братьев, д. 83, оф. 4;;;"ООО ""Арт-Декор""";;78 463 726 807;;;;;;;Нет;;3192
3578;"Самара, ООО ""АртСтрой""";ул. Ново-Садовая, д. 6;;;"ООО ""АртСтрой""";;78 463 372 233;;;;;;;Нет;;3192
3579;"Самара, ООО ""Бизнес Альянс""";ул. Ново-Вокзальная, д. 189А, оф. 12;;;"ООО ""Бизнес Альянс""";;78 462 440 892;;;;;;;Нет;;3192
3580;"Самара, ООО ""Самарский Декор""";"ул. Запорожская, д. 19, ТЦ  ""Муравейник""";;;"ООО ""Самарский Декор""";;78 462 673 328;;;;;;;Нет;;3192
3581;"Самара, ООО ""Цунами-С""";ул. Ново-Садовая, д. 139;;;"ООО ""Цунами-С""";;78 462 766 025;;;;;;;Нет;;3192
3582;Санкт-Петербург, Альфа-Декор;Комендантский пр-т, д. 4А;;;Альфа-декор;;78 124 935 889;;shop@piterra.ru;;;;;Нет;;3196
3583;"Санкт-Петербург, ББК ""Дизайн-Проект""";"Ленинский пр. д. 140, ТВЦ ""Загородный дом"", пав. 319";;;"ББК ""Дизайн-Проект""";;78 126 032 931;;shop@piterra.ru;www.bbk-design.ru;;;;Нет;;3196
3584;Санкт-Петербург, Дом Лаверна;Гражданский пр., д. 13;;;;Дом Лаверна;78 123 295 661;;shop@piterra.ru;;;;;Нет;;3196
3585;Санкт-Петербург, Дом Лаверна;ул. Академика Павлова, д. 5, лит. В, ТЦ «RIVER HOUSE»;;;;Дом Лаверна;78 124 382 414;;shop@piterra.ru;;;;;Нет;;3196
3586;Санкт-Петербург, Дом Лаверна;Санкт-Петербург, Ветеранов пр., 87;;;;Дом Лаверна;78 123 271 711;;shop@piterra.ru;;;;;Нет;;3196
3587;Санкт-Петербург, Дом Лаверна;"Дальневосточный пр., д. 14, ТК ""Мебельвуд""";;;;Дом Лаверна;78 123 851 029;;shop@piterra.ru;;;;;Нет;;3196
3588;Санкт-Петербург, Дом Лаверна;Гагарина, пр., 12;;;;Дом Лаверна;78 123 279 409;;shop@piterra.ru;;;;;Нет;;3196
3589;"Санкт-Петербург, Салон Piterra Home (ООО ""Питерра"")";ул. Уральская, д. 13;отдельный салон;;ООО ПИТЕРРА;PITERRA HOME;8124383940;shop@piterra.ru;shop@piterra.ru;www.piterra.ru;10:00 - 20:00;10:00 - 18:00;10:00 - 18:00;Да;;3196
3591;"Сарапул, Салон ""Элит-Декор""";ул. Раскольникова, д. 115;;;;"Салон ""Элит-Декор""";73 414 747 173;;;;;;;Нет;;3590
3592;"Саратов, ""Велес""";ул. Первомайская, д. 37/45;;;;"""Велес""";78 452 264 104;;;;;;;Нет;;3194
3593;"Саратов, Магазин ""Ассорти""";ул. Танкистов, д.37;;;;"Магазин ""Ассорти""";"+7 8452 437203; +7 8452 437205";;;;;;;Нет;;3194
3594;"Саратов, Магазин ""Ваши двери""";ул. Симбирская, д.7;;;;"Магазин ""Ваши двери""";78 452 215 138;;;;;;;Нет;;3194
3595;"Саратов, Магазин ""Керамакс""";ул. Мичурина, д. 82-84;;;;"Магазин ""Керамакс""";78 452 492 904;;;;;;;Нет;;3194
3596;"Саратов, Магазин ""Мир паркета""";ул. Кутякова, д. 108;;;;"Магазин ""Мир паркета""";78 452 685 685;;;;;;;Нет;;3194
3597;"Саратов, Магазин ""Мозаика""";ул. Чернышевского, д. 223/231;;;;"Магазин ""Мозаика""";78 452 439 598;;;;;;;Нет;;3194
3598;"Саратов, Магазин ""Хозяин""";ул. Танкистов, д. 5/7;;;;"Магазин ""Хозяин""";78 452 700 748;;;;;;;Нет;;3194
3599;"Саратов, Салон ""Делюкс""";ул. Чернышевского, д. 145;;;;"Салон ""Делюкс""";78 452 224 682;;;;;;;Нет;;3194
3600;"Саратов, Салон ""Клондайк""";улица Рахова, д. 171/179;;Магазин находится на ул Рахова, между ул. Зарубина и ул. Кутякова;ООО «Лад»;Клондайк;"8452274427; 9372250760";;;;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;3194
3601;"Саратов, Салон ""Премиум Декор""";ул. Зарубина, д. 150;;;;"Салон ""Премиум Декор""";"+7 8452 214441; +7 8452 214443";;;;;;;Нет;;3194
3603;Балашов,ул. Карла Маркса, (ИП Вставская Н. Г.);ул. Карла Маркса, д.39;;;ИП Вставская Наталья Григорьевна;;79 603 415 929;;;;;;;Нет;;3602
3605;Маркс, ИП Мартышов Алексей Викторович;проспект Ленина, д. 27;;;ИП Мартышов Алексей Викторович;;78 456 751 641;;;;;;;Нет;;3604
3607;Энгельс, Европласт;ул. Полиграфическая, д. 186;;;;;78 453 555 712;;;;;;;Нет;;3606
3608;Смоленск, Европласт;Ново-Киевский переулок, д. 4В;;;ИП Венгерец Д.А.;"ТД ""Максимум""";"4812625019; 4812649757";zur-70@yandex.ru;;;10:00 - 19:00;10:00 - 19:00;Выходной;Нет;;3338
3609;Тамбов, ИП Дудник И.П.;улица Советская, д. 191 А;;;ИП Дудник И.П.;ИП Дудник И.П.;89106528893;;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3211
3610;"Тамбов, ООО ""Мастерская дизайна и рекламы""";улица Советская, д. 109а;;;Арт Деко;"ООО ""Мастерская дизайна и рекламы""";89027300915;;;;09:00 - 18:00;09:00 - 14:00;09:00 - 14:00;Да;;3211
3611;"Тамбов, Салон ""Декорация"" (ИП Егорова З.Р.)";улица Интернациональная, д. 30 А, этаж 2;Площадь Ленина;Налево в красную дверь;ИП Егорова З.Р.;Салон Декорация;9107527525;décor.tmb@mail.ru;décor.tmb@mail.ru;;09:00 - 18:00;Выходной;Выходной;Нет;;3211
3612;Тамбов, Салон Декора;улица Н.Вирты, д. 201;;;Салон Декора;Салон Декора;89027228837;;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3211
3613;Тамбов, Строй Град;улица Киквидзе, д. 69 Б;;;Строй Град;Строй Град;89158680070;;;;09:00 - 18:00;09:00 - 15:00;09:00 - 15:00;Да;;3211
