ID;Организация; Точка  продажи ; Город  (для  скидки) ;Адрес; ТЦ  Рынок  и  пр ; Ориентир  для  поиска ;Телефоны;email; email  для  заказа ; ссылка  на  сайт  дилера ;Будни;Суббота;Воскресенье; Доп.  выходные ; Без  выходных ;Карта;Доставка;Монтаж;Обмен/возврат;Склад; Способы  оплаты ;Дополнительно
﻿49789; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Майкоп; улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
﻿49790; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Нальчик; улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
﻿49791; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Новороссийск; улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
﻿49792; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Пятигорск; улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
﻿49793; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Туапсе; улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
﻿49794; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Черкесск; улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
﻿50129; ООО  «ГК  РЕВАДО»,  ООО  «РЕВАДО.РУ» ; РеВаДо  магазин  напольных  покрытий  и  межкомнатных  дверей ;Москва; г.  Химки,  Вашутинское  шоссе,  владение  18А,  павильон  В13 ; Строительный  рынок  «Химкинский  двор» ;; 4951206664,  4951206663 ;info@gk-r.ru;info@e-dz.ru;E-dz.ru; 09:00  -  19:00 ; 09:00  -  19:00 ; 09:00  -  19:00 ;;Y;55.92192576,37.40943968;N;N;N;N;;
﻿52330;ООО"Термокит";Термокит;Москва; Дмитровское  шоссе,  д.  118,  корп.  1,  1  этаж ; Торговый  центр  "Мебель  Сити" ;; 74951353333,  88007751411 ;opt@termokit.ru;opt@termokit.ru;www.termokit.ru; 09:00  -  21:00 ; 09:00  -  21:00 ; 09:00  -  21:00 ;;Y;55.9057247,37.5446247;N;N;N;N;;
﻿52539; ООО  "Эклектика  Плюс" ; Магазин-студия  ЭКЛЕКТИКА ; Великие  Луки ; Октябрьский  пр-т,  д.  138,  1  этаж,  помещение  2002 ;;; 9062216996,  9062248579 ;eklektika-vl@yandex.ru;eklektika-vl@yandex.ru;www.eklectika.ru; 09:00  -  18:00 ; 09:00  -  17:00 ;Выходной;;N;56.31261206474,30.514570997045;N;N;N;N;;
﻿52572; Компания  "Седьмое  небо"  ИП  Пулькин  П.В. ; Строительный  рынок  "Хозяин"  пав.  70 ;Москва; г.  Егорьевск,    ул.  А.Невского,  д.  2,  пав.  70 ; Строительный  рынок  "Хозяин" ;; 9854591003,  9250502472 ;info@eu-kraski.ru;yarri@inbox.ru;yarri@inbox.ru; 08:00  -  18:00 ; 08:00  -  15:00 ; 08:00  -  15:00 ;;Y;55.375941273158,39.035197537434;N;N;N;N;;
﻿52573; И.П.  Селифанова  Е.В. ;Евро-Краски;Москва; г.  Коломна,  Октябрьской  революции,  387а,  пав.  1 ; Торговый  Комплекс  "Коломенский  Строитель" ;; 9175083050,  9261546125 ;info@eu-kraski.ru;info@eu-kraski.ru;eu-kraski.ru; 09:00  -  17:00 ; 09:00  -  16:00 ; 09:00  -  16:00 ;;Y;55.081045494197,38.81536341045;N;N;N;N;;
﻿52574; ИП  Черный  А.В. ; Планета  красок ;Москва; г.  Орехово-Зуево,  ул.  Ленина,  д.  90,  1  этаж ; Торговый  центр  "АНГЛИЙСКИЙ  ПАССАЖ" ; 1-й  павильон  справа  на  1-м  этаже ; 9688561406,  4997555227 ;info@planeta-decora.ru;info@planeta-decora.ru;planeta-decora.ru; 09:00  -  18:00 ; 10:00  -  17:00 ; 10:00  -  17:00 ;;Y;55.801256833379,38.976018775461;N;N;N;N;;
﻿52575; ИП  Григорян  С.А. ;Лепнина;Москва; г.  Солнечногорск,  ул.  Красная,  владение  1,  пав.  11 ; Торговый  центр  "ПОСТРОЙКА" ;; 9261815352,  9259315455 ;info@planeta-decora.ru;info@planeta-decora.ru;planeta-decora.ru; 08:00  -  21:00 ; 08:00  -  21:00 ; 08:00  -  21:00 ;;Y;56.17053467945,37.003168656772;N;N;N;N;;
﻿52576; ИП  Сальников  Алексей  Николаевич ;Декор-ЮГ;Москва; г.  Чехов,  Симферопольское  шоссе,  д.4,  строение  2,  2  этаж ; ТК  "Губернский" ; Налево  от  центрального  входа ;9850750702;decor.UG@yandex.ru;decor.UG@yandex.ru;; 10:00  -  18:00 ;Выходной;Выходной;;N;55.164926693522,37.465093001462;N;N;N;N;;
﻿52577; ИП  Мателин  Н.А. ; Павильон  Лепнина-Декор ;Москва; Щелковский  р-он  д.  Набережная  ул.  Спартаковская  д.  3  (23  км  от  МКАД  Щелковское  или  Ярославское  шоссе)  Главное  зданее ; ТК  "Сельпо" ; Между  Щелково-7  и  Ивантеевкой  (по  навигатору  д.  Байбаки) ; 4956491416,  9261012196 ;dtarasov16@yandex.ru;dtarasov16@yandex.ru;; 09:00  -  18:30 ; 09:00  -  18:30 ; 09:00  -  18:30 ;;Y;55.9502807613,37.9478558221;N;N;N;N;;
﻿53162; ИП  Усынина  А.Т. ; Интерьерный  салон  "Арт,ТРИУМФ" ;Салехард; ул.Республики,  д.  77,  1  этаж ; салон   ;; 3492261971,  9028161971 ;rommus4371@mail.ru;rommus4371@mail.ru;art-triumph.com; 09:00  -  20:00 ; 11:00  -  18:00 ; 11:00  -  18:00 ;;Y;66.5297463,66.631521;N;N;N;N;;
﻿54367; ИП  Оленев  А.Е. ; Вывеска  Лепнина ;Москва; г.Балашиха,  Носовихинское  шоссе,  д.  4,  павильон  3-63 ; ТК  "Никольский  Парк" ;; 9258432810,  9263971001 ;lepmarket2014@gmail.com;lepmarket2014@gmail.com;; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;55.750202712237,37.887678134918;N;N;N;N;;
﻿54370; ИП  Оленев  А.Е. ;Лепнина;Москва; 25км  МКАД,  внешняя  сторона,  ТК  "Конструктор",  павильон  2-18  на  втором  этаже  ,павильон  Б1-18  галерея  на  улице ; ТК  "Конструктор" ;; 4957804271,  4957804270 ;lepmarket2014@gmail.com;lepmarket2014@gmail.com;; 10:00  -  21:00 ; 10:00  -  21:00 ; 10:00  -  21:00 ;;Y;55.5832794468,37.7114856394;N;N;N;N;;
﻿54371; ИП  Оленев  А.Е. ;Лепнина;Москва; Каширское  шоссе,  д.  1,  Каширский  двор  2,  павильоны  №8-12 ; Рынок  Каширский  Двор  №2 ;; 9263419647,  9257124778 ;lepmarket2014@gmail.com;lepmarket2014@gmail.com;; 09:00  -  18:00 ; 09:00  -  21:00 ; 09:00  -  21:00 ;;Y;55.6744016226,37.6286829153;N;N;N;N;;
﻿56046; ИП  Мамбеталина ; Салон-магазин  "Real  Decor" ;Актау; 12  микрорайон,  д.  17,  1  этаж ; Жилой  дом ;;7012714020;;zakaz@evp.kz;; 10:00  -  19:00 ; 10:00  -  18:00 ; 10:00  -  18:00 ;;Y;43.657218728806,51.150074802374;N;N;N;N;;
﻿56899; ООО  "ПЛАНЕТА  ДЕКОРА" ;Лепнина;Раменское; Московская  область,  г.  Раменское,  ул.  Транспортный  проезд,  д.  1-Б ; Офис  и  склад  на  территории  ТК  "Стройдвор" ; Складской  комплекс  за  автомойкой ; 4997555227,  8002225227 ;planeta-decora@mail.ru;planeta-decora@mail.ru;planeta-decora.ru; 08:30  -  17:00 ;Выходной;Выходной;;N;55.560962958426,38.264050186508;N;N;N;N;;
﻿58414; ИП  Хапачева  О.М. ; Лепной  декор ;Москва; Московская  область,  52  км  Горьковского  шоссе,  пав.5 ; на  площадке  "ЛЕРУА  МЕРЛЕН",  ТЦ  "Мебель  гуд" ;; 9646441893,  9858039237 ;planeta-decora@mail.ru;planeta-decora@mail.ru;planeta-decora.ru; 10:00  -  20:00 ; 10:00  -  20:00 ; 10:00  -  20:00 ;;Y;55.831021,38.3954178;N;N;N;N;;
﻿58799; ООО  "СКД  плюс" ; магазин  "Ламинат-НК" ;Новокузнецк; проспект  Строителей,  д.  55а,  этаж  1 ; БЦ  "Новый  офис" ;;3843460792;skdplus@yandex.ru;opt@evroplast-nsk.ru;www.laminat-nk.ru; 09:00  -  19:00 ; 10:00  -  16:00 ;Выходной;;N;53.771333751415,87.119367856988;N;N;N;N;;
﻿58801;ООО"Зета-Стиль"; дизайн-студия  "Zeta  Style" ;Новокузнецк; пр-кт  Н.С.Ермакова,  д.  22 ;;;3843328727;zeta-style@mail.ru;opt@evroplast-nsk.ru;; 10:00  -  19:00 ; 11:00  -  16:00 ;Выходной;;N;53.766760753655,87.137675466939;N;N;N;N;;
﻿59643; ИП  Сагирова  Р.Р. ; магазин  КЕРАМА  МИКС ;Туймазы; ул.  Островского,  д.  81,  этаж  2  (стенд) ;;Тубанкуль; 79871339814,  3478256249 ;ipsagirova@mail.ru;rozetufa@gmail.com;; 09:00  -  19:00 ; 10:00  -  19:00 ; 10:00  -  19:00 ;;Y;54.597362555487,53.673270641057;N;N;N;N;;
﻿59706; ИП  Панюшкин  А.Н. ; Торговый  центр  "Корабль"  Европласт  Куркино ;Москва; ул.  Воротынская,  18,  цокольный  этаж ; Торговый  центр ; Лестница  рядом  с  Лифтом,  Лифт  напротив  касс  "Перекрестка" ; 4952279595,  9154054478 ;2279595@gmail.com;2279595@gmail.com;; 10:00  -  21:00 ; 10:00  -  19:00 ; 10:00  -  19:00 ;;Y;55.889901955839,37.388480815344;N;N;N;N;;
﻿59710; ИП  ОЛТУ  И.В. ;Б-23/3;Москва; 41  км  МКАД,  4с.14,  пав.  Б-23/3 ; рынок  Мельница  (Теплый  стан) ; "Прима  Лепнина"  в  яндекс  навигаторе   ; 4954112741,  9169421322 ;igolt@mail.ru;igolt@mail.ru;www.Lepninatop.ru; 08:00  -  19:00 ; 08:00  -  19:00 ; 08:00  -  19:00 ;;Y;55.611757648543,37.488176980165;N;N;N;N;;
﻿59713; ИП  ОЛТУ  И.В. ;А-32;Москва; г.  Подольск,  проезд  Авиаторов,  1,  пав.  А-32 ; ТЦ  "МОЛОТОК  2" ;; 4954112741,  9169421322 ;igolt@mail.ru;igolt@mail.ru;www.Lepninatop.ru; 09:00  -  20:00 ; 10:00  -  20:00 ; 10:00  -  20:00 ;;Y;55.460280485983,37.557907908766;N;N;N;N;;
﻿59714; ИП  ОЛТУ  И.В. ;Е-4;Москва; г.Люберцы,  ул.  Инициативная,  ул.Инициативная  д.8  с.1,  пав.  Е-4 ; Строймаркет  "ЭСТАКАДА" ;; 4954112741,  9169421322 ;igolt@mail.ru;igolt@mail.ru;www.Lepninatop.ru; 09:00  -  19:00 ; 09:00  -  19:00 ; 09:00  -  19:00 ;;Y;55.683977002163,37.895480650153;N;N;N;N;;
﻿59715; ИП  ОЛТУ  И.В. ; 27Б,  16Б ;Москва; г.Люберцы,  Новорязанское  шоссе,  25-й  километр,  с16,  пав.  27Б,  16Б ;Строймаркет;; 4954112741,  9169421322 ;igolt@mail.ru;igolt@mail.ru;www.Lepnina-store.ru; 09:00  -  19:00 ; 09:00  -  19:00 ; 09:00  -  19:00 ;;Y;55.635321985737,37.926165121283;N;N;N;N;;
﻿63561; ООО  ЕВРОДЕК ; ЛЕПНИНА   ;Москва; МКАД  41  км  в  нешняя  сторона,  4  С30,  пав.  Б  1/3 ;     Рынок    МЕЛЬНИЦА  (Славянский  мир)     ; Заезд  со  МКАДа  направо  до  конца  ряда     ;9091528234;lepno@mail.ru;lepno@mail.ru;www.lepno.ru; 09:00  -  19:10 ; 09:30  -  17:30 ; 09:30  -  17:30 ;;Y;55.615613589647,37.48494760051;N;N;N;N;;
﻿63565; ООО  ЕВРОДЕК ; ЛЕПНИНА   ;Москва; Московская  обл.,  Можайское  шоссе,  рабочий  посёлок  Новоивановское,  ул.  Западная,  с100,  цокольный  этаж,  пав.  D2 ; МОЖАЙСКИЙ  ДВОР ;;9263436082;lepno@mail.ru;lepno@mail.ru;www.lepno.ru; 09:00  -  19:10 ; 09:30  -  17:30 ; 09:30  -  17:30 ;;Y;55.712500584838,37.37436648752;N;N;N;N;;
